Ticker	Name	CUSIP	Fama Industry	Currency	Sector	Industry	Last Updated	Prior Tickers	Ticker Change Date	Related Tickers	Exchange	SIC	Perma Ticker	Location	Delisted From	Is Foreign
TRMK	TRUSTMARK CORP	898402102	Banking	USD	Financial	Regional - Southeast Banks	2016-11-05	None	None	None	NASDAQ	6021	199726	MISSISSIPPI, U.S.A	None	N
TRN	TRINITY INDUSTRIES INC	896522109	Shipbuilding, Railroad Equipment	USD	Services	Railroads	2016-10-30	None	None	None	NYSE	3743	199275	TEXAS, U.S.A	None	N
TRNS	TRANSCAT INC	893529107	Measuring and Control Equipment	USD	Technology	Communication Equipment	2016-11-05	None	None	None	NASDAQ	3825	199277	NEW YORK, U.S.A	None	N
TRNX	Tornier N.V.	N87237108	Medical Equipment	USD	Healthcare	Medical Instruments & Supplies	2016-09-01	None	None	None	DELISTED	3842	192872	NETHERLANDS	NASDAQ	N
TROW	PRICE T ROWE GROUP INC	74144T108	Trading	USD	Financial	Asset Management	2016-10-28	None	None	None	NASDAQ	6200	196042	MARYLAND, U.S.A	None	N
TROX	Tronox Ltd	Q9235V101	Chemicals	USD	Industrial Goods	Specialty Chemicals	2016-11-04	None	None	None	NYSE	2810	192175	AUSTRALIA	None	N
TRS	TRIMAS CORP	896215209	Steel Works Etc	USD	Industrial Goods	Industrial Equipment & Components	2016-10-28	None	None	None	NASDAQ	3460	198152	MICHIGAN, U.S.A	None	N
TRV	TRAVELERS COMPANIES, INC.	89417E109	Insurance	USD	Financial	Property & Casualty Insurance	2016-10-21	None	None	PA9	NYSE	6331	199376	MINNESOTA, U.S.A	None	N
TSCO	TRACTOR SUPPLY CO	892356106	Retail	USD	Services	Specialty Retail, Other	2016-11-05	None	None	None	NASDAQ	5200	197511	TENNESSEE, U.S.A	None	N
TSLA	TESLA MOTORS INC	88160R101	Automobiles and Trucks	USD	Consumer Goods	Auto Manufacturers - Major	2016-11-03	None	None	None	NASDAQ	3711	194897	CALIFORNIA, U.S.A	None	N
TSN	TYSON FOODS INC	902494103	Food Products	USD	Consumer Goods	Meat Products	2016-08-09	None	None	None	NYSE	2015	199271	ARKANSAS, U.S.A	None	N
TSO	TESORO CORP	881609101	Coal	USD	Basic Materials	Oil & Gas Refining & Marketing	2016-11-03	None	None	None	NYSE	2911	199632	TEXAS, U.S.A	None	N
TSQ	Townsquare Media, Inc.	892231101	Communication	USD	Services	Broadcasting - Radio	2016-11-09	None	None	None	NYSE	4832	187412	CONNECTICUT, U.S.A	None	N
TSRI	TSR INC	872885207	Business Services	USD	Technology	Multimedia & Graphics Software	2016-10-13	None	None	None	NASDAQ	7371	199284	NEW YORK, U.S.A	None	N
TSS	TOTAL SYSTEM SERVICES INC	891906109	Business Services	USD	Financial	Credit Services	2016-11-05	None	None	None	NASDAQ	7389	198821	GEORGIA, U.S.A	None	N
TST	THESTREET, INC.	88368Q103	Printing and Publishing	USD	Services	Publishing - Newspapers	2016-11-05	None	None	None	NASDAQ	2711	196417	NEW YORK, U.S.A	None	N
TTC	TORO CO	891092108	Machinery	USD	Industrial Goods	Small Tools & Accessories	2016-09-28	None	None	None	NYSE	3524	198724	MINNESOTA, U.S.A	None	N
TTEK	TETRA TECH INC	88162G103	Business Services	USD	Services	Technical Services	2016-07-31	None	None	TT6	NASDAQ	8711	198209	CALIFORNIA, U.S.A	None	N
TTMI	TTM TECHNOLOGIES INC	87305R109	Electronic Equipment	USD	Technology	Printed Circuit Boards	2016-11-04	None	None	None	NASDAQ	3672	196020	CALIFORNIA, U.S.A	None	N
TTS	TILE SHOP HOLDINGS, INC.	88677Q109	Retail	USD	Services	Home Furnishing Stores	2016-10-28	None	None	None	NASDAQ	5700	191850	MINNESOTA, U.S.A	None	N
TUES	TUESDAY MORNING CORP	899035505	Retail	USD	Services	Specialty Retail, Other	2016-10-28	None	None	None	NASDAQ	5331	197903	TEXAS, U.S.A	None	N
TUMI	Tumi Holdings, Inc.	89969Q104	Consumer Goods	USD	Services	Specialty Retail, Other	2016-08-23	None	None	None	DELISTED	3100	192100	NEW JERSEY, U.S.A	NYSE	N
TUP	TUPPERWARE BRANDS CORP	899896104	Rubber and Plastic Products	USD	Consumer Goods	Packaging & Containers	2016-10-26	None	None	None	NYSE	3089	197110	FLORIDA, U.S.A	None	N
TVIA	TerraVia Holdings, Inc.	83415T101	Chemicals	USD	Basic Materials	Oil & Gas Refining & Marketing	2016-11-05	SZYM	2016-05-16	SZYM	NASDAQ	2860	194956	CALIFORNIA, U.S.A	None	N
TVPT	Travelport Worldwide LTD	G9019D104	Shipping Containers	USD	Services	Lodging	2016-11-04	None	None	None	NYSE	4700	187913	UNITED KINGDOM	None	N
TWC	TIME WARNER CABLE INC.	88732J207	Communication	USD	Services	CATV Systems	2016-08-24	None	None	T3W1	DELISTED	4841	194291	NEW YORK, U.S.A	NYSE	N
TWI	TITAN INTERNATIONAL INC	88830M102	Steel Works Etc	USD	Industrial Goods	Rubber & Plastics	2016-11-04	None	None	None	NYSE	3312	197643	ILLINOIS, U.S.A	None	N
TWO	TWO HARBORS INVESTMENT CORP.	90187B101	Trading	USD	Financial	REIT - Residential	2016-11-05	None	None	None	NYSE	6798	193217	NEW YORK, U.S.A	None	N
TWX	TIME WARNER INC.	887317303	Communication	USD	Services	Entertainment - Diversified	2016-11-04	None	None	None	NYSE	4841	196101	NEW YORK, U.S.A	None	N
TXN	TEXAS INSTRUMENTS INC	882508104	Electronic Equipment	USD	Technology	Semiconductor - Broad Line	2016-11-04	None	None	None	NASDAQ	3674	199289	TEXAS, U.S.A	None	N
TXRH	Texas Roadhouse, Inc.	882681109	Restaraunts, Hotels, Motels	USD	Services	Restaurants	2016-11-05	None	None	None	NASDAQ	5812	195134	KENTUCKY, U.S.A	None	N
TXT	TEXTRON INC	883203101	Aircraft	USD	Industrial Goods	Aerospace/Defense - Major Diversified	2016-10-28	None	None	None	NYSE	3720	199167	RHODE ISLAND, U.S.A	None	N
TXTR	Textura Corp	883211104	Business Services	USD	Services	Business Services	2016-07-03	None	None	None	DELISTED	7372	191627	ILLINOIS, U.S.A	NYSE	N
TYC	TYCO INTERNATIONAL plc	H89128104,G91442106	Business Services	USD	Services	Security & Protection Services	2016-11-16	None	None	None	DELISTED	7380	9198200	IRELAND	NYSE	N
TYL	TYLER TECHNOLOGIES INC	090225210,902252105	Business Services	USD	Technology	Technical & System Software	2016-10-27	None	None	None	NYSE	7372	198047	TEXAS, U.S.A	None	N
UA	Under Armour, Inc.	904311107	Consumer Goods	USD	Consumer Goods	Textile - Apparel Clothing	2016-11-04	None	None	UARM	NYSE	2300	194726	MARYLAND, U.S.A	None	N
UAL	United Continental Holdings, Inc.	910047109,902549500,902549807	Shipping Containers	USD	Services	Major Airlines	2016-10-19	None	None	UAUA	NYSE	4512	199270	ILLINOIS, U.S.A	None	N
UAMY	UNITED STATES ANTIMONY CORP	911549103	Steel Works Etc	USD	Basic Materials	Industrial Metals & Minerals	2016-11-15	None	None	None	NYSEMKT	3330	199254	MONTANA, U.S.A	None	N
UAN	CVR PARTNERS, LP	126633106	Chemicals	USD	Basic Materials	Chemicals - Major Diversified	2016-10-29	None	None	None	NYSE	2870	193624	TEXAS, U.S.A	None	N
UBA	URSTADT BIDDLE PROPERTIES INC	917286205	Trading	USD	Financial	REIT - Retail	2016-09-09	None	None	None	NYSE	6798	196927	CONNECTICUT, U.S.A	None	N
UBNK	United Financial Bancorp, Inc.	774188106,91030T109	Banking	USD	Financial	Money Center Banks	2016-11-05	None	None	RCKB	NASDAQ	6036	192693	CONNECTICUT, U.S.A	None	N
UBSH	Union Bankshares Corp	90662P104	Banking	USD	Financial	Regional - Mid-Atlantic Banks	2016-11-04	None	None	None	NASDAQ	6022	197839	VIRGINIA, U.S.A	None	N
UBSI	UNITED BANKSHARES INC	909907107	Banking	USD	Financial	Asset Management	2016-11-10	None	None	None	NASDAQ	6022	198760	WEST VIRGINIA, U.S.A	None	N
UCBI	UNITED COMMUNITY BANKS INC	90984P303	Banking	USD	Financial	Asset Management	2016-11-05	None	None	None	NASDAQ	6022	198070	GEORGIA, U.S.A	None	N
UCP	UCP, Inc.	90265Y106	Construction	USD	Industrial Goods	Residential Construction	2016-11-01	None	None	None	NYSE	1531	191525	CALIFORNIA, U.S.A	None	N
UDR	UDR, Inc.	902653104	Trading	USD	Financial	REIT - Residential	2016-10-27	None	None	None	NYSE	6798	199461	COLORADO, U.S.A	None	N
UFI	UNIFI INC	904677200	Textiles	USD	Industrial Goods	Textile Industrial	2016-11-05	None	None	None	NYSE	2200	199265	NORTH CAROLINA, U.S.A	None	N
UFS	Domtar CORP	257559203	Business Supplies	USD	Consumer Goods	Paper & Paper Products	2016-11-04	None	None	None	NYSE	2621	194241	SOUTH CAROLINA, U.S.A	None	N
UG	UNITED GUARDIAN INC	910571108	Consumer Goods	USD	Consumer Goods	Personal Products	2016-11-10	None	None	None	NASDAQ	2844	199258	NEW YORK, U.S.A	None	N
UGA	United States Gasoline Fund, LP	91201T102	Trading	USD	Conglomerates	Conglomerates	2016-11-08	None	None	None	NYSEARCA	6221	194037	CALIFORNIA, U.S.A	None	N
UGI	UGI CORP	902681105	Utilities	USD	Utilities	Diversified Utilities	2016-08-07	None	None	None	NYSE	4932	197828	PENNSYLVANIA, U.S.A	None	N
UHAL	AMERCO	023586100	Personal Services	USD	Services	Rental & Leasing Services	2016-11-10	None	None	None	NASDAQ	7510	199975	NEVADA, U.S.A	None	N
UHS	UNIVERSAL HEALTH SERVICES INC	913903100	Healthcare	USD	Healthcare	Hospitals	2016-11-09	None	None	None	NYSE	8062	199021	PENNSYLVANIA, U.S.A	None	N
UHT	UNIVERSAL HEALTH REALTY INCOME TRUST	91359E105	Trading	USD	Financial	REIT - Diversified	2016-11-09	None	None	None	NYSE	6798	198436	PENNSYLVANIA, U.S.A	None	N
UIHC	UNITED INSURANCE HOLDINGS CORP.	910710102	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-10	None	None	None	NASDAQ	6331	193986	FLORIDA, U.S.A	None	N
UIS	UNISYS CORP	909214306	Computers	USD	Technology	Information Technology Services	2016-10-29	None	None	None	NYSE	7373	198678	PENNSYLVANIA, U.S.A	None	N
ULBI	ULTRALIFE CORP	903899102	Electrical Equipment	USD	Conglomerates	Conglomerates	2016-10-29	None	None	None	NASDAQ	3690	197926	NEW YORK, U.S.A	None	N
ULTA	Ulta Salon, Cosmetics & Fragrance, Inc.	903845303	Retail	USD	Services	Personal Services	2016-08-26	None	None	None	NASDAQ	5990	193952	ILLINOIS, U.S.A	None	N
UNB	UNION BANKSHARES INC	905400107	Banking	USD	Financial	Regional - Northeast Banks	2016-11-10	None	None	None	NASDAQ	6022	198927	VERMONT, U.S.A	None	N
UNFI	UNITED NATURAL FOODS INC	911163103	Wholesale	USD	Services	Food Wholesale	2016-09-29	None	None	None	NASDAQ	5141	197007	RHODE ISLAND, U.S.A	None	N
UNH	UNITEDHEALTH GROUP INC	91324P102,910581107	Insurance	USD	Healthcare	Health Care Plans	2016-11-09	None	None	None	NYSE	6324	198744	MINNESOTA, U.S.A	None	N
UNM	Unum Group	91529Y106	Insurance	USD	Financial	Accident & Health Insurance	2016-10-28	None	None	UUM,PVT	NYSE	6321	199965	TENNESSEE, U.S.A	None	N
UNP	UNION PACIFIC CORP	907818108	Shipping Containers	USD	Services	Railroads	2016-10-21	None	None	None	NYSE	4011	199262	NEBRASKA, U.S.A	None	N
UNT	UNIT CORP	909218109	Coal	USD	Basic Materials	Oil & Gas Drilling & Exploration	2016-11-04	None	None	UN7	NYSE	1311	198434	OKLAHOMA, U.S.A	None	N
UNXL	Uni-Pixel	904572203	Electronic Equipment	USD	Technology	Diversified Electronics	2016-11-11	None	None	None	NASDAQ	3679	195614	CALIFORNIA, U.S.A	None	N
UPL	ULTRA PETROLEUM CORP	903914109	Coal	USD	Basic Materials	Independent Oil & Gas	2016-10-29	None	None	UPLMQ	NYSE	1311	196990	TEXAS, U.S.A	None	N
UPS	UNITED PARCEL SERVICE INC	911312106	Shipping Containers	USD	Services	Air Delivery & Freight Services	2016-11-04	None	None	None	NYSE	4210	196291	GEORGIA, U.S.A	None	N
URBN	URBAN OUTFITTERS INC	917047102	Retail	USD	Services	Apparel Stores	2016-09-09	None	None	None	NASDAQ	5651	197559	PENNSYLVANIA, U.S.A	None	N
URI	UNITED RENTALS INC	911363109	Business Services	USD	Services	Rental & Leasing Services	2016-10-20	None	None	None	NYSE	7359	196526	CONNECTICUT, U.S.A	None	N
URRE	URANIUM RESOURCES INC	916901606	Non-Metallic and Industrial Metal Mining	USD	Basic Materials	Copper	2016-11-11	None	None	None	NASDAQ	1000	198169	COLORADO, U.S.A	None	N
USAC	USA Compression Partners, LP	90290N109	Utilities	USD	Basic Materials	Oil & Gas Pipelines	2016-11-09	None	None	None	NYSE	4922	192305	TEXAS, U.S.A	None	N
USB	US BANCORP	902973304	Banking	USD	Financial	Regional - Midwest Banks	2016-11-17	None	None	None	NYSE	6021	199727	MINNESOTA, U.S.A	None	N
USL	United States 12 Month Oil Fund, LP	91288V103	Trading	USD	Conglomerates	Conglomerates	2016-11-08	None	None	None	NYSEARCA	6221	193920	CALIFORNIA, U.S.A	None	N
USM	UNITED STATES CELLULAR CORP	911684108	Communication	USD	Technology	Wireless Communications	2016-11-05	None	None	None	NYSE	4812	198279	ILLINOIS, U.S.A	None	N
USNA	USANA HEALTH SCIENCES INC	090328M10,90328M107	Pharmaceutical Products	USD	Healthcare	Drug Related Products	2016-11-10	None	None	None	NYSE	2833	197679	UTAH, U.S.A	None	N
USO	United States Oil Fund, LP	91232N108	Trading	USD	Conglomerates	Conglomerates	2016-11-08	None	None	None	NYSEARCA	6221	194813	CALIFORNIA, U.S.A	None	N
UTEK	ULTRATECH INC	904034105	Machinery	USD	Technology	Semiconductor Equipment & Materials	2016-10-29	None	None	None	NASDAQ	3559	197594	CALIFORNIA, U.S.A	None	N
UTHR	UNITED THERAPEUTICS Corp	91307C102	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Other	2016-10-28	None	None	None	NASDAQ	2834	196386	MARYLAND, U.S.A	None	N
UTMD	UTAH MEDICAL PRODUCTS INC	917488108	Medical Equipment	USD	Healthcare	Medical Instruments & Supplies	2016-11-05	None	None	None	NASDAQ	3841	198928	UTAH, U.S.A	None	N
UTX	UNITED TECHNOLOGIES CORP	913017109	Aircraft	USD	Industrial Goods	Aerospace/Defense Products & Services	2016-10-28	None	None	None	NYSE	3724	199251	CONNECTICUT, U.S.A	None	N
UUU	UNIVERSAL SECURITY INSTRUMENTS INC	913821302	Wholesale	USD	Services	Security & Protection Services	2016-10-13	None	None	None	NYSEMKT	5065	199247	MARYLAND, U.S.A	None	N
UVE	UNIVERSAL INSURANCE HOLDINGS, INC.	91359V107	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-06	None	None	None	NYSE	6331	197734	FLORIDA, U.S.A	None	N
UVV	UNIVERSAL CORP	913456109	Wholesale	USD	Consumer Goods	Tobacco Products, Other	2016-11-09	None	None	None	NYSE	5150	199248	VIRGINIA, U.S.A	None	N
UWN	NEVADA GOLD & CASINOS INC	64126Q206	Entertainment	USD	Services	Resorts & Casinos	2016-09-15	None	None	None	NYSEMKT	7990	199151	NEVADA, U.S.A	None	N
V	VISA INC.	92826C839	Business Services	USD	Financial	Credit Services	2016-11-16	None	None	VISA	NYSE	7389	193960	CALIFORNIA, U.S.A	None	N
VAL	VALSPAR CORP	920355104	Chemicals	USD	Industrial Goods	Specialty Chemicals	2016-09-08	None	None	None	NYSE	2851	199242	MINNESOTA, U.S.A	None	N
VALU	VALUE LINE INC	092043710	Trading	USD	Financial	Asset Management	2016-09-10	None	None	None	NASDAQ	6282	198856	NEW YORK, U.S.A	None	N
VAR	VARIAN MEDICAL SYSTEMS INC	92220P105	Medical Equipment	USD	Healthcare	Medical Appliances & Equipment	2016-08-19	None	None	None	NYSE	3845	199176	CALIFORNIA, U.S.A	None	N
VC	VISTEON CORP	92839U206	Automobiles and Trucks	USD	Industrial Goods	Auto Parts	2016-10-28	None	None	VSTNQ	NYSE	3714	196055	MICHIGAN, U.S.A	None	N
VCEL	Vericel Corp	00253U404,92346J108,00253U107	Pharmaceutical Products	USD	Healthcare	Drugs - Generic	2016-11-08	ASTM	2015-09-29	ASTM	NASDAQ	2836	197783	MASSACHUSETTS, U.S.A	None	N
VDSI	VASCO DATA SECURITY INTERNATIONAL INC	92230Y104	Computers	USD	Technology	Security Software & Services	2016-11-04	None	None	None	NASDAQ	7373	196771	ILLINOIS, U.S.A	None	N
VEC	Vectrus, Inc.	92242T101	Business Services	USD	Financial	REIT - Diversified	2016-11-09	None	None	None	NYSE	8744	187778	COLORADO, U.S.A	None	N
VEEV	VEEVA SYSTEMS INC	922475108	Business Services	USD	Services	Business Services	2016-09-09	None	None	None	NYSE	7372	194084	CALIFORNIA, U.S.A	None	N
VER	VEREIT, Inc.	02917T104	Trading	USD	Financial	REIT - Diversified	2016-11-03	None	None	ARCP	NYSE	6798	192585	ARIZONA, U.S.A	None	N
VFC	V F CORP	918204108	Consumer Goods	USD	Consumer Goods	Textile - Apparel Clothing	2016-11-09	None	None	None	NYSE	2320	199238	NORTH CAROLINA, U.S.A	None	N
VHC	VirnetX Holding Corp	92823T108	Trading	USD	Technology	Internet Software & Services	2016-11-10	None	None	PASW	NYSEMKT	6794	196391	NEVADA, U.S.A	None	N
VIAB	Viacom Inc.	92553P201,92553P102	Communication	USD	Services	Entertainment - Diversified	2016-11-10	None	None	VIA	NASDAQ	4841	194695	NEW YORK, U.S.A	None	N
VIAV	VIAVI SOLUTIONS INC.	46612J507,925550105	Electronic Equipment	USD	Technology	Communication Equipment	2016-11-09	JDSU	2015-08-26	JDSU,UNS1	NASDAQ	3674	197570	CALIFORNIA, U.S.A	None	N
VICR	VICOR CORP	925815102	Electronic Equipment	USD	Technology	Diversified Electronics	2016-10-29	None	None	None	NASDAQ	3679	198648	MASSACHUSETTS, U.S.A	None	N
VII	VICON INDUSTRIES INC	925811101	Electronic Equipment	USD	Technology	Communication Equipment	2016-08-23	None	None	None	NYSEMKT	3669	199139	NEW YORK, U.S.A	None	N
VIRC	VIRCO MFG CORPORATION	927651109	Business Supplies	USD	Industrial Goods	Auto Parts	2016-09-15	None	None	None	NASDAQ	2531	198650	CALIFORNIA, U.S.A	None	N
VIVO	MERIDIAN BIOSCIENCE INC	589584101	Pharmaceutical Products	USD	Healthcare	Diagnostic Substances	2016-08-10	None	None	None	NASDAQ	2835	198463	OHIO, U.S.A	None	N
VLO	VALERO ENERGY CORP	91913Y100	Coal	USD	Basic Materials	Oil & Gas Refining & Marketing	2016-11-09	None	None	None	NYSE	2911	196889	TEXAS, U.S.A	None	N
VLTC	Voltari Corp	620107102,92870X309	Real Estate	USD	Services	Business Services	2016-11-16	None	None	MOTR	NASDAQ	6500	191580	NEW YORK, U.S.A	None	N
VLY	VALLEY NATIONAL BANCORP	919794107	Banking	USD	Financial	Regional - Northeast Banks	2016-11-09	None	None	None	NYSE	6021	198883	NEW JERSEY, U.S.A	None	N
VMC	Vulcan Materials CO	929160109	Non-Metallic and Industrial Metal Mining	USD	Industrial Goods	General Building Materials	2016-11-04	None	None	None	NYSE	1400	194052	ALABAMA, U.S.A	None	N
VMI	VALMONT INDUSTRIES INC	920253101	Construction Materials	USD	Industrial Goods	Metal Fabrication	2016-10-28	None	None	None	NYSE	3440	199243	NEBRASKA, U.S.A	None	N
VMW	VMWARE, INC.	928563402	Business Services	USD	Technology	Technical & System Software	2016-11-08	None	None	None	NYSE	7372	195958	CALIFORNIA, U.S.A	None	N
VNCE	VINCE HOLDING CORP.	92719W108	Retail	USD	Services	Apparel Stores	2016-09-09	None	None	None	NASDAQ	5600	190685	NEW YORK, U.S.A	None	N
VNO	VORNADO REALTY TRUST	929042109,929043602	Trading	USD	Financial	REIT - Diversified	2016-11-01	None	None	None	NYSE	6798	197647	NEW YORK, U.S.A	None	N
VNR	Vanguard Natural Resources, LLC	92205F106	Coal	USD	Basic Materials	Independent Oil & Gas	2016-11-10	None	None	None	NASDAQ	1311	194196	TEXAS, U.S.A	None	N
VNTV	Vantiv, Inc.	92210H105	Business Services	USD	Services	Business Services	2016-10-27	None	None	None	NYSE	7389	192123	OHIO, U.S.A	None	N
VOXX	VOXX International Corp	91829F104	Wholesale	USD	Services	Electronics Wholesale	2016-10-12	None	None	None	NASDAQ	5065	198382	NEW YORK, U.S.A	None	N
VOYA	Voya Financial, Inc.	45685E106,929089100	Insurance	USD	Financial	Asset Management	2016-11-03	None	None	None	NYSE	6311	192090	NEW YORK, U.S.A	None	N
VR	VALIDUS HOLDINGS LTD	0G9319H10,G9319H102	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-04	None	None	None	NYSE	6331	194626	BERMUDA	None	N
VRNT	VERINT SYSTEMS INC	92343X100	Computers	USD	Technology	Business Software & Services	2016-09-08	None	None	None	NASDAQ	7373	195658	NEW YORK, U.S.A	None	N
VRSK	Verisk Analytics, Inc.	92345Y106	Business Services	USD	Services	Business Services	2016-11-02	None	None	None	NASDAQ	7374	193422	NEW JERSEY, U.S.A	None	N
VRSN	VERISIGN INC	92343E102	Business Services	USD	Technology	Internet Information Providers	2016-10-28	None	None	None	NASDAQ	7371	197066	VIRGINIA, U.S.A	None	N
VRTS	VIRTUS INVESTMENT PARTNERS, INC.	92828Q109	Trading	USD	Financial	Asset Management	2016-11-08	None	None	None	NASDAQ	6282	197846	CONNECTICUT, U.S.A	None	N
VRTX	VERTEX PHARMACEUTICALS INC	92532F100	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-01	None	None	None	NASDAQ	2834	197931	MASSACHUSETTS, U.S.A	None	N
VSAR	Versartis, Inc.	92529L102	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Other	2016-11-05	None	None	None	NASDAQ	2834	187882	CALIFORNIA, U.S.A	None	N
VSCP	VirtualScopics, Inc.	928269208	Medical Equipment	USD	Industrial Goods	Diversified Machinery	2016-08-24	None	None	None	DELISTED	3841	194991	NEW YORK, U.S.A	NASDAQ	N
VSH	VISHAY INTERTECHNOLOGY INC	928298108	Electronic Equipment	USD	Technology	Semiconductor - Broad Line	2016-11-08	None	None	None	NYSE	3670	199235	PENNSYLVANIA, U.S.A	None	N
VSTM	Verastem, Inc.	92337C104	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-08	None	None	None	NASDAQ	2834	192270	MASSACHUSETTS, U.S.A	None	N
VTL	VITAL THERAPIES INC	92847R104	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Other	2016-11-05	None	None	None	NASDAQ	2834	187844	CALIFORNIA, U.S.A	None	N
VTNR	Vertex Energy Inc.	92534K107	Coal	USD	Industrial Goods	Waste Management	2016-11-04	None	None	None	NASDAQ	2911	197750	TEXAS, U.S.A	None	N
VTR	VENTAS INC	92276F100	Trading	USD	Financial	REIT - Healthcare Facilities	2016-10-29	None	None	None	NYSE	6798	198716	ILLINOIS, U.S.A	None	N
VVC	VECTREN CORP	92240G101	Utilities	USD	Utilities	Diversified Utilities	2016-11-04	None	None	None	NYSE	4932	196214	INDIANA, U.S.A	None	N
VVI	VIAD CORP	92552R406	Business Services	USD	Services	Business Services	2016-11-05	None	None	None	NYSE	7389	197832	ARIZONA, U.S.A	None	N
VZ	VERIZON COMMUNICATIONS INC	92343V104	Communication	USD	Technology	Telecom Services - Domestic	2016-10-27	None	None	None	NYSE	4813	198739	NEW YORK, U.S.A	None	N
W	Wayfair Inc.	94419L101	Retail	USD	Services	Specialty Retail, Other	2016-11-09	None	None	None	NYSE	5961	187888	MASSACHUSETTS, U.S.A	None	N
WAB	WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP	929740108	Shipbuilding, Railroad Equipment	USD	Services	Railroads	2016-11-08	None	None	None	NYSE	3743	197276	PENNSYLVANIA, U.S.A	None	N
WABC	WESTAMERICA BANCORPORATION	957090103	Banking	USD	Financial	Regional - Pacific Banks	2016-11-03	None	None	None	NASDAQ	6021	199131	CALIFORNIA, U.S.A	None	N
WAFD	WASHINGTON FEDERAL INC	938824109	Banking	USD	Financial	Savings & Loans	2016-07-29	None	None	None	NASDAQ	6021	197299	WASHINGTON, U.S.A	None	N
